GTFS sto_id,Stop Name,Year,Day Type,Boardings,Alightings,,,,,,,,,,,,
415,BLUE HILL AVE OPP COLUMBIA RD,FY2017,Weekday,496,487,,,,,,,,,,,,
416,BLUE HILL AVE OPP GLENWAY ST,FY2017,Weekday,168,271,,,,,,,,,,,,
417,BLUE HILL AVE @ AMERICAN LEGI,FY2017,Weekday,144,243,,,,,,,,,,,,
419,BLUE HILL AVE @ ANGELL ST,FY2017,Weekday,282,382,,,,,,,,,,,,
420,TALBOT AVE OPP NIGHTINGALE ST,FY2017,Weekday,160,60,,,,,,,,,,,,
421,TALBOT AVE OPP KERWIN ST,FY2017,Weekday,109,79,,,,,,,,,,,,
422,TALBOT AVE @ BERNARD ST,FY2017,Weekday,114,74,,,,,,,,,,,,
423,TALBOT AVE @ NEW ENGLAND AVE,FY2017,Weekday,58,96,,,,,,,,,,,,
424,TALBOT AVE @ COLONIAL AVE,FY2017,Weekday,74,157,,,,,,,,,,,,
425,TALBOT AVE @ NORFOLK ST,FY2017,Weekday,68,320,,,,,,,,,,,,
426,TALBOT AVE @ LITHGOW ST,FY2017,Weekday,344,300,,,,,,,,,,,,
428,TALBOT AVE @ WELLES AVE,FY2017,Weekday,41,196,,,,,,,,,,,,
430,TALBOT AVE @ DORCHESTER AVE,FY2017,Weekday,14,571,,,,,,,,,,,,
431,355 NORFOLK ST OPP WITHINGTON,FY2017,Weekday,12,11,,,,,,,,,,,,
432,NORFOLK ST @ DARLINGTON ST,FY2017,Weekday,4,9,,,,,,,,,,,,
434,NORFOLK ST @ NEW ENGLAND AVE,FY2017,Weekday,19,22,,,,,,,,,,,,
435,NORFOLK ST @ MILTON AVE,FY2017,Weekday,8,4,,,,,,,,,,,,
436,NORFOLK ST @ CHARLES RD,FY2017,Weekday,15,11,,,,,,,,,,,,
437,WASHINGTON ST @ WELLES AVE,FY2017,Weekday,6,6,,,,,,,,,,,,
438,227 NORFOLK ST OPP STANTON ST,FY2017,Weekday,17,14,,,,,,,,,,,,
439,247 NORFOLK ST OPP CAPEN ST,FY2017,Weekday,10,12,,,,,,,,,,,,
440,NORFOLK ST OPP NELSON ST,FY2017,Weekday,11,25,,,,,,,,,,,,
441,NORFOLK ST @ WILLOWWOOD ST,FY2017,Weekday,7,11,,,,,,,,,,,,
443,NORFOLK ST @ MORTON ST,FY2017,Weekday,39,54,,,,,,,,,,,,
445,NORFOLK ST @ MORTON ST,FY2017,Weekday,51,56,,,,,,,,,,,,
446,NORFOLK ST @ NELSON ST,FY2017,Weekday,15,17,,,,,,,,,,,,
447,NORFOLK ST @ CAPEN ST,FY2017,Weekday,15,14,,,,,,,,,,,,
448,NORFOLK ST. @ STANTON ST. OPP,FY2017,Weekday,14,19,,,,,,,,,,,,
449,NORFOLK ST @ THETFORD AVE,FY2017,Weekday,17,17,,,,,,,,,,,,
450,NORFOLK ST @ MILTON AVE,FY2017,Weekday,9,15,,,,,,,,,,,,
451,NORFOLK ST OPPOSITE WOODROW A,FY2017,Weekday, -   ,0,,,,,,,,,,,,
452,NORFOLK ST @ PEACEVALE RD,FY2017,Weekday,18,13,,,,,,,,,,,,
453,NORFOLK ST @ CHIPMAN ST,FY2017,Weekday,5,2,,,,,,,,,,,,
454,NORFOLK ST @ WITHINGTON ST,FY2017,Weekday,5,4,,,,,,,,,,,,
455,NORFOLK ST @ EPPING ST,FY2017,Weekday,1,21,,,,,,,,,,,,
457,WASHINGTON ST @ KENWOOD ST,FY2017,Weekday,332,142,,,,,,,,,,,,
458,WASHINGTON ST @ MELVILLE AVE,FY2017,Weekday,191,95,,,,,,,,,,,,
460,WASHINGTON ST @ PARK ST,FY2017,Weekday,192,114,,,,,,,,,,,,
461,WASHINGTON ST OPP ALGONQUIN S,FY2017,Weekday,143,97,,,,,,,,,,,,
463,WASHINGTON ST @ BOWDOIN ST,FY2017,Weekday,289,149,,,,,,,,,,,,
465,WASHINGTON ST @ VASSAR ST.,FY2017,Weekday,111,55,,,,,,,,,,,,
467,WASHINGTON ST OPP ERIE ST,FY2017,Weekday,231,151,,,,,,,,,,,,
468,WASHINGTON ST @ COLUMBIA RD,FY2017,Weekday,277,241,,,,,,,,,,,,
469,WASHINGTON ST @ JOE L SMITH W,FY2017,Weekday,152,113,,,,,,,,,,,,
470,WASHINGTON ST @ BLUE HILL AVE,FY2017,Weekday,102,159,,,,,,,,,,,,
471,WASHINGTON ST @ BLUE HILL AVE,FY2017,Weekday,215,195,,,,,,,,,,,,
472,WASHINGTON ST @ JEREMIAH BURK,FY2017,Weekday,107,125,,,,,,,,,,,,
473,WASHINGTON ST @ COLUMBIA RD,FY2017,Weekday,184,187,,,,,,,,,,,,
475,WASHINGTON ST @ ERIE ST,FY2017,Weekday,214,186,,,,,,,,,,,,
477,WASHINGTON ST @ VASSAR ST,FY2017,Weekday,81,89,,,,,,,,,,,,
478,WASHINGTON ST @ HARVARD ST,FY2017,Weekday,160,255,,,,,,,,,,,,
480,WASHINGTON ST @ ALGONQUIN ST,FY2017,Weekday,66,91,,,,,,,,,,,,
482,WASHINGTON ST @ PARK ST,FY2017,Weekday,81,178,,,,,,,,,,,,
483,WASHINGTON ST @ WHEATLAND AVE,FY2017,Weekday,74,151,,,,,,,,,,,,
485,WASHINGTON ST @ SOUTHERN AVE,FY2017,Weekday,136,632,,,,,,,,,,,,
487,WASHINGTON ST OPP WELLES AVE,FY2017,Weekday,2,7,,,,,,,,,,,,
489,WASHINGTON ST OPP ASHMONT ST,FY2017,Weekday,2,14,,,,,,,,,,,,
490,WASHINGTON ST @ ARMADINE ST,FY2017,Weekday,4,12,,,,,,,,,,,,
491,WASHINGTON ST @ STOCKTON ST,FY2017,Weekday,6,28,,,,,,,,,,,,
492,WASHINGTON ST @ FULLER ST,FY2017,Weekday,5,19,,,,,,,,,,,,
493,WASHINGTON ST @ OGDEN ST,FY2017,Weekday,5,16,,,,,,,,,,,,
494,GALLIVAN BLVD @ WASHINGTON ST,FY2017,Weekday,37,10,,,,,,,,,,,,
495,WASHINGTON ST @ CODMAN HILL A,FY2017,Weekday,1,3,,,,,,,,,,,,
496,GALLIVAN BLVD @ OWENCROFT RD,FY2017,Weekday,29,26,,,,,,,,,,,,
497,GALLIVAN BLVD @ MILTON AVE,FY2017,Weekday,42,42,,,,,,,,,,,,
498,GALLIVAN BLVD @ ARBELLA RD,FY2017,Weekday,16,26,,,,,,,,,,,,
499,GALIVAN BLVD @ WILMINGTON ST,FY2017,Weekday,92,80,,,,,,,,,,,,
501,GALLIVAN BLVD @ NEVADA ST,FY2017,Weekday,28,29,,,,,,,,,,,,
507,GALLIVAN BLVD @ MORTON ST,FY2017,Weekday,87,75,,,,,,,,,,,,
508,GALLIVAN BLVD OPP ARBELLA RD,FY2017,Weekday,30,27,,,,,,,,,,,,
509,GALLIVAN BLVD @ OAKRIDGE ST,FY2017,Weekday,35,28,,,,,,,,,,,,
510,GALLIVAN BLVD @ PLEASANT HILL,FY2017,Weekday,21,27,,,,,,,,,,,,
511,WASHINGTON ST @ GALLIVAN BLVD,FY2017,Weekday,2,8,,,,,,,,,,,,
512,WASHINGTON ST OPP CODMAN HILL,FY2017,Weekday,1,1,,,,,,,,,,,,
514,WASHINGTON ST @ COOLIDGE RD,FY2017,Weekday,7,14,,,,,,,,,,,,
515,WASHINGTON ST @ FULLER ST,FY2017,Weekday,13,18,,,,,,,,,,,,
516,WASHINGTON ST @ BURT ST,FY2017,Weekday,13,15,,,,,,,,,,,,
517,WASHINGTON ST OPP ARMADINE ST,FY2017,Weekday,16,12,,,,,,,,,,,,
518,WASHINGTON ST @ ASHMONT ST,FY2017,Weekday,12,8,,,,,,,,,,,,
520,ARBORWAY @ WASHINGTON ST,FY2017,Weekday,0, -   ,,,,,,,,,,,,
521,ARBORWAY @ SHEA CIRCLE,FY2017,Weekday,20,8,,,,,,,,,,,,
522,CIRCUIT DR @ SHATTUCK HOSPITA,FY2017,Weekday,58,40,,,,,,,,,,,,
523,MORTON ST @ CANTERBURY ST,FY2017,Weekday,35,119,,,,,,,,,,,,
524,MORTON ST @ HARVARD ST,FY2017,Weekday,68,262,,,,,,,,,,,,
525,MORTON ST @ GREENDALE RD,FY2017,Weekday,78,275,,,,,,,,,,,,
526,MORTON ST @ BLUE HILL AVE,FY2017,Weekday,184,90,,,,,,,,,,,,
527,MORTON ST @ WILDWOOD ST,FY2017,Weekday,61,39,,,,,,,,,,,,
528,MORTON ST @ NORFOLK ST,FY2017,Weekday,132,107,,,,,,,,,,,,
529,MORTON ST OPP EVANS ST,FY2017,Weekday,70,76,,,,,,,,,,,,
530,MORTON ST @ W SELDEN ST,FY2017,Weekday,164,129,,,,,,,,,,,,
531,MORTON ST @ OWEN ST,FY2017,Weekday,41,57,,,,,,,,,,,,
532,GALLIVAN BLVD @ STONE TERR,FY2017,Weekday,12,58,,,,,,,,,,,,
533,DORCHESTER AVE @ GALLIVAN BLV,FY2017,Weekday,42,84,,,,,,,,,,,,
534,DORCHESTER AVE @ VAN WINKLE S,FY2017,Weekday,5,21,,,,,,,,,,,,
536,DORCHESTER AVE @ HURLCROFT AV,FY2017,Weekday,25,3,,,,,,,,,,,,
537,DORCHESTER AVE @ GALLIVAN BLV,FY2017,Weekday,85,16,,,,,,,,,,,,
539,980 MORTON ST OPP OWEN ST,FY2017,Weekday,44,29,,,,,,,,,,,,
540,MORTON ST @ SELDEN ST,FY2017,Weekday,215,146,,,,,,,,,,,,
541,MORTON ST @ NORFOLK ST,FY2017,Weekday,115,91,,,,,,,,,,,,
542,MORTON ST @ WILDWOOD ST,FY2017,Weekday,56,43,,,,,,,,,,,,
543,MORTON ST @ BLUE HILL AVE,FY2017,Weekday,663,258,,,,,,,,,,,,
545,MORTON ST @ CANTERBURY ST,FY2017,Weekday,127,32,,,,,,,,,,,,
546,MORTON ST @ SHATTUCK HOSPITAL,FY2017,Weekday,61,59,,,,,,,,,,,,
547,500 ARBORWAY,FY2017,Weekday,9,46,,,,,,,,,,,,
549,GENEVA AVE @ COLUMBIA RD,FY2017,Weekday,43,32,,,,,,,,,,,,
550,191 GENEVA AVE,FY2017,Weekday,18,27,,,,,,,,,,,,
551,GENEVA AVE OPP OLNEY ST,FY2017,Weekday,26,43,,,,,,,,,,,,
552,GENEVA AVE @ BOWDOIN ST,FY2017,Weekday,18,60,,,,,,,,,,,,
553,GENEVA AVE @ HOLIDAY ST,FY2017,Weekday,60,59,,,,,,,,,,,,
554,GENEVA AVE @ WESTVILLE ST,FY2017,Weekday,62,148,,,,,,,,,,,,
555,GENEVA AVE @ DAKOTA ST,FY2017,Weekday,13,44,,,,,,,,,,,,
556,GENEVA AVE @ TONAWANDA ST,FY2017,Weekday,9,152,,,,,,,,,,,,
557,452 GENEVA AVE OPP BLOOMFIELD,FY2017,Weekday,52,7,,,,,,,,,,,,
558,GENEVA AVE @ WESTVILLE ST,FY2017,Weekday,64,28,,,,,,,,,,,,
559,GENEVA AVE @ TOPLIFF ST,FY2017,Weekday,135,36,,,,,,,,,,,,
560,GENEVA AVE @ HOLIDAY ST,FY2017,Weekday,46,32,,,,,,,,,,,,
561,GENEVA AVE @ LEVANT ST,FY2017,Weekday,59,48,,,,,,,,,,,,
562,GENEVA AVE @ BOWDOIN ST,FY2017,Weekday,47,19,,,,,,,,,,,,
563,GENEVA AVE @ OLNEY ST,FY2017,Weekday,67,28,,,,,,,,,,,,
564,198 GENEVA AVE,FY2017,Weekday,23,11,,,,,,,,,,,,
565,GENEVA AVE @ COLUMBIA RD,FY2017,Weekday,25,37,,,,,,,,,,,,
566,GENEVA AVE @ COLUMBIA RD,FY2017,Weekday,19,17,,,,,,,,,,,,
567,GENEVA AVE @ JEREMIAH BURKE H,FY2017,Weekday,12,26,,,,,,,,,,,,
568,GENEVA AVE @ BLUE HILL AVE,FY2017,Weekday,14,42,,,,,,,,,,,,
569,DORCHESTER AVE @ VALLEY RD,FY2017,Weekday,24,31,,,,,,,,,,,,
570,DORCHESTER AVE @ ST GREGORY S,FY2017,Weekday,3,20,,,,,,,,,,,,
571,DORCHESTER AVE @ WASHINGTON S,FY2017,Weekday,18,30,,,,,,,,,,,,
572,RIVER ST @ WASHINGTON ST,FY2017,Weekday,27,30,,,,,,,,,,,,
573,RIVER ST @ TEMPLE ST,FY2017,Weekday,4,12,,,,,,,,,,,,
574,RIVER ST @ CEDAR ST,FY2017,Weekday,17,12,,,,,,,,,,,,
575,RIVER ST @ STANDARD ST,FY2017,Weekday,36,35,,,,,,,,,,,,
576,RIVER ST OPP DUXBURY RD,FY2017,Weekday,10,15,,,,,,,,,,,,
577,RIVER ST OPP LEAHAVEN RD,FY2017,Weekday,22,19,,,,,,,,,,,,
578,RIVER ST @ NEWCROFT CIRCLE,FY2017,Weekday,12,18,,,,,,,,,,,,
579,RIVER ST @ GLADESIDE AVE,FY2017,Weekday,2,12,,,,,,,,,,,,
580,RIVER ST @ FREMONT ST,FY2017,Weekday,0,13,,,,,,,,,,,,
583,RIVER ST OPP GLADESIDE AVE,FY2017,Weekday,8,1,,,,,,,,,,,,
584,308 RIVER ST OPP NEWCROFT CIR,FY2017,Weekday,24,7,,,,,,,,,,,,
585,RIVER ST @ LEAHAVEN RD,FY2017,Weekday,23,17,,,,,,,,,,,,
586,RIVER ST @ MEADOWBANK AVE,FY2017,Weekday,13,6,,,,,,,,,,,,
587,168 RIVER ST OPP STANDARD ST,FY2017,Weekday,46,41,,,,,,,,,,,,
588,RIVER ST OPP CEDAR ST,FY2017,Weekday,18,17,,,,,,,,,,,,
589,RIVER ST OPP TEMPLE ST,FY2017,Weekday,17,11,,,,,,,,,,,,
590,RIVER ST @ WASHINGTON ST,FY2017,Weekday,29,16,,,,,,,,,,,,
591,DORCHESTER AVE OPP ADIRONDACK,FY2017,Weekday,78,19,,,,,,,,,,,,
593,DORCHESTER AVE OPP ST GREGORY,FY2017,Weekday,14,4,,,,,,,,,,,,
594,OPP 2165 DORCHESTER AVE,FY2017,Weekday,10,12,,,,,,,,,,,,
595,DORCHESTER AVE OPP VALLEY RD,FY2017,Weekday,45,15,,,,,,,,,,,,
596,3867 WASHINGTON ST OPP TOLLGA,FY2017,Weekday,20,32,,,,,,,,,,,,
597,WASHINGTON ST @ LOCHDALE RD,FY2017,Weekday,88,138,,,,,,,,,,,,
598,WASHINGTON ST @ ARCHDALE RD,FY2017,Weekday,149,265,,,,,,,,,,,,
599,WASHINGTON ST @ MOSGROVE AVE,FY2017,Weekday,52,84,,,,,,,,,,,,
600,WASHINGTON ST OPP GRANFIELD A,FY2017,Weekday,68,191,,,,,,,,,,,,
601,WASHINGTON ST @ SOUTH ST,FY2017,Weekday,124,219,,,,,,,,,,,,
602,SOUTH ST @ TAFT HILL TERR,FY2017,Weekday,214,441,,,,,,,,,,,,
603,WASHINGTON ST @ ALBANO ST,FY2017,Weekday,18,75,,,,,,,,,,,,
604,WASHINGTON ST @ METROPOLITAN,FY2017,Weekday,42,85,,,,,,,,,,,,
605,WASHINGTON ST @ CORNELL ST,FY2017,Weekday,24,99,,,,,,,,,,,,
606,WASHINGTON ST @ BEECH ST,FY2017,Weekday,42,187,,,,,,,,,,,,
607,WASHINGTON ST @ BRAHMS ST,FY2017,Weekday,38,223,,,,,,,,,,,,
608,WASHINGTON ST @ W ROXBURY PKW,FY2017,Weekday,26,88,,,,,,,,,,,,
609,WASHINGTON ST @ LAGRANGE ST,FY2017,Weekday,9,30,,,,,,,,,,,,
610,WASHINGTON ST @ COWING ST,FY2017,Weekday,6,22,,,,,,,,,,,,
611,WASHINGTON ST @ MAPLEWOOD ST,FY2017,Weekday,2,40,,,,,,,,,,,,
612,WASHINGTON ST @ HERON ST,FY2017,Weekday,7,27,,,,,,,,,,,,
613,WASHINGTON ST @ WEYMOUTH AVE,FY2017,Weekday,8,52,,,,,,,,,,,,
614,WASHINGTON ST @ ROCKINGHAM AV,FY2017,Weekday,5,81,,,,,,,,,,,,
615,WASHINGTON ST OPP DESOTO RD,FY2017,Weekday,19,147,,,,,,,,,,,,
616,WASHINGTON ST @ GROVE ST,FY2017,Weekday,18,119,,,,,,,,,,,,
618,WASHINGTON ST @ TOBIN RD,FY2017,Weekday,26,143,,,,,,,,,,,,
619,WASHINGTON ST @ MESHAKA ST,FY2017,Weekday,137,26,,,,,,,,,,,,
620,WASHINGTON ST @ BIRCHWOOD ST,FY2017,Weekday,18,3,,,,,,,,,,,,
621,WASHINGTON ST @ GROVE ST,FY2017,Weekday,91,15,,,,,,,,,,,,
622,WASHINGTON ST @ DESOTO RD,FY2017,Weekday,163,27,,,,,,,,,,,,
623,WASHINGTON ST OPP ROCKINGHAM,FY2017,Weekday,80,17,,,,,,,,,,,,
624,WASHINGTON ST @ WOODLEY AVE,FY2017,Weekday,74,10,,,,,,,,,,,,
625,WASHINGTON ST @ W BOUNDARY RD,FY2017,Weekday,55,30,,,,,,,,,,,,
626,WASHINGTON ST OPP MAPLEWOOD S,FY2017,Weekday,38,8,,,,,,,,,,,,
627,WASHINGTON ST OPP COWING ST,FY2017,Weekday,28,4,,,,,,,,,,,,
628,WASHINGTON ST @ LAGRANGE ST,FY2017,Weekday,28,4,,,,,,,,,,,,
629,WASHINGTON ST OPP SCHUBERT ST,FY2017,Weekday,116,56,,,,,,,,,,,,
630,WASHINGTON ST @ BLUE LEDGE DR,FY2017,Weekday,185,26,,,,,,,,,,,,
631,WASHINGTON ST @ BEECH ST,FY2017,Weekday,236,43,,,,,,,,,,,,
632,WASHINGTON ST @ CORNELL ST,FY2017,Weekday,116,21,,,,,,,,,,,,
633,WASHINGTON ST @ METROPOLITAN,FY2017,Weekday,55,25,,,,,,,,,,,,
634,WASHINGTON ST @ ALBANO ST,FY2017,Weekday,57,17,,,,,,,,,,,,
635,WASHINGTON ST @ POPLAR ST.,FY2017,Weekday,115,297,,,,,,,,,,,,
636,WASHINGTON ST @ CUMMINS HWY,FY2017,Weekday,655,357,,,,,,,,,,,,
637,WASHINGTON ST @ FIRTH RD,FY2017,Weekday,247,71,,,,,,,,,,,,
638,WASHINGTON ST @ GRANFIELD AVE,FY2017,Weekday,235,49,,,,,,,,,,,,
639,WASHINGTON ST @ WHIPPLE AVE,FY2017,Weekday,118,37,,,,,,,,,,,,
640,WASHINGTON ST @ ARCHDALE RD,FY2017,Weekday,298,119,,,,,,,,,,,,
641,WASHINGTON ST @ ALDWIN RD,FY2017,Weekday,174,55,,,,,,,,,,,,
642,WASHINGTON ST @ TOLLGATE WAY,FY2017,Weekday,24,19,,,,,,,,,,,,
730,FRANKLIN ST @ SIDNEY ST,FY2017,Weekday,375,329,,,,,,,,,,,,
763,STIMSON ST @ WASHINGTON ST,FY2017,Weekday,32,12,,,,,,,,,,,,
764,85 STIMSON ST,FY2017,Weekday,11,1,,,,,,,,,,,,
765,2550 CENTRE ST,FY2017,Weekday,33,2,,,,,,,,,,,,
766,2508 CENTRE ST,FY2017,Weekday,5, -   ,,,,,,,,,,,,
767,CENTRE ST @ LINDEN RD,FY2017,Weekday,16,0,,,,,,,,,,,,
768,CENTRE ST OPP NORTHDALE RD,FY2017,Weekday,13,2,,,,,,,,,,,,
769,CENTRE ST OPP GLENHAVEN RD,FY2017,Weekday,18,1,,,,,,,,,,,,
770,CENTRE ST @ WEDGEMERE RD,FY2017,Weekday,8,0,,,,,,,,,,,,
771,CENTRE ST OPP BRONX RD,FY2017,Weekday,6,1,,,,,,,,,,,,
772,CENTRE ST OPP CASS ST,FY2017,Weekday,26,4,,,,,,,,,,,,
773,CENTRE ST @ BOGANDALE RD,FY2017,Weekday,1,1,,,,,,,,,,,,
774,SPRING ST @ CHARLES RIVER LOO,FY2017,Weekday,148,4,,,,,,,,,,,,
775,SPRING ST @ GOULD ST,FY2017,Weekday,28,1,,,,,,,,,,,,
776,SPRING ST @ CYPRESS ST,FY2017,Weekday,59,1,,,,,,,,,,,,
777,SPRING ST @ BAKER ST,FY2017,Weekday,55,2,,,,,,,,,,,,
778,SPRING ST @ SUMMER ST,FY2017,Weekday,25,4,,,,,,,,,,,,
779,SPRING ST @ CENTRE ST,FY2017,Weekday,10,3,,,,,,,,,,,,
780,CENTRE ST @ SAINT THERESA AVE,FY2017,Weekday,145,16,,,,,,,,,,,,
781,CENTRE ST @ LAGRANGE ST,FY2017,Weekday,106,14,,,,,,,,,,,,
782,CENTRE ST OPP MT VERNON ST,FY2017,Weekday,90,21,,,,,,,,,,,,
783,CENTRE ST @ PARK ST,FY2017,Weekday,45,13,,,,,,,,,,,,
784,CENTRE ST @ COREY ST,FY2017,Weekday,72,22,,,,,,,,,,,,
785,CENTRE ST @ WILLOW ST.,FY2017,Weekday,77,28,,,,,,,,,,,,
786,BELGRADE AVE @ CENTRE ST,FY2017,Weekday,133,20,,,,,,,,,,,,
787,BELGRADE AVE @ WEST ROXBURY P,FY2017,Weekday,28,1,,,,,,,,,,,,
788,BELGRADE AVE @ IONA ST,FY2017,Weekday,71,10,,,,,,,,,,,,
789,BELGRADE AVE @ REXHAME ST,FY2017,Weekday,43,5,,,,,,,,,,,,
790,BELGRADE AVE @ ALDRICH ST,FY2017,Weekday,68,15,,,,,,,,,,,,
791,BELGRADE AVE @ WALWORTH ST,FY2017,Weekday,83,29,,,,,,,,,,,,
792,BELGRADE AVE @ PENFIELD ST,FY2017,Weekday,49,10,,,,,,,,,,,,
793,BELGRADE AVE @ PINEHURST ST,FY2017,Weekday,14,7,,,,,,,,,,,,
794,BELGRADE AVE @ CORINTH ST,FY2017,Weekday,34,48,,,,,,,,,,,,
795,CORINTH ST @ WASHINGTON ST,FY2017,Weekday,270,188,,,,,,,,,,,,
797,BELGRADE AVE @ ROBERT ST,FY2017,Weekday,143,117,,,,,,,,,,,,
798,BELGRADE AVE OPP PINEHURST ST,FY2017,Weekday,5,21,,,,,,,,,,,,
799,BELGRADE AVE OPP PENFIELD ST,FY2017,Weekday,6,38,,,,,,,,,,,,
800,BELGRADE AVE @ WALWORTH ST,FY2017,Weekday,31,102,,,,,,,,,,,,
801,BELGRADE AVE OPP ALDRICH ST,FY2017,Weekday,17,57,,,,,,,,,,,,
802,277 BELGRADE AVE OPP REXHAME,FY2017,Weekday,5,35,,,,,,,,,,,,
803,BELGRADE AVE @ MCGRAW ST,FY2017,Weekday,10,61,,,,,,,,,,,,
804,BELGRADE AVE @ WEST ROXBURY P,FY2017,Weekday,10,42,,,,,,,,,,,,
805,BELGRADE AVE @ CENTRE ST,FY2017,Weekday,37,140,,,,,,,,,,,,
806,CENTRE ST @ WILLOW ST,FY2017,Weekday,42,110,,,,,,,,,,,,
807,CENTRE ST @ COREY ST,FY2017,Weekday,34,105,,,,,,,,,,,,
808,CENTRE ST OPP BELLEVUE ST,FY2017,Weekday,29,145,,,,,,,,,,,,
810,OPP 2000 CENTRE ST,FY2017,Weekday,18,101,,,,,,,,,,,,
811,CENTRE ST @ SPRING ST,FY2017,Weekday,21,20,,,,,,,,,,,,
812,SPRING ST @ TEMPLE ST,FY2017,Weekday,4,44,,,,,,,,,,,,
813,SPRING ST OPP SUMMER ST,FY2017,Weekday,4,31,,,,,,,,,,,,
814,SPRING ST @ GARDNER ST,FY2017,Weekday,2,114,,,,,,,,,,,,
815,SPRING ST @ BAKER ST,FY2017,Weekday,13,90,,,,,,,,,,,,
816,SPRING ST @ MOVILLE ST,FY2017,Weekday,1,38,,,,,,,,,,,,
817,SPRING ST @ VA HOSPITAL,FY2017,Weekday,7,96,,,,,,,,,,,,
818,SPRING STREET OPP CHARLES RIV,FY2017,Weekday,2,72,,,,,,,,,,,,
820,CHARLES RIVER LOOP,FY2017,Weekday,5,47,,,,,,,,,,,,
821,CENTRE ST @ LORETTE ST,FY2017,Weekday,44,99,,,,,,,,,,,,
822,CENTRE ST @ AUTUMN ST,FY2017,Weekday,1,4,,,,,,,,,,,,
823,CENTRE ST @ CASS ST,FY2017,Weekday,8,32,,,,,,,,,,,,
824,CENTRE ST @ BRONX RD,FY2017,Weekday,0,11,,,,,,,,,,,,
825,CENTRE ST OPP WEDGEMERE RD,FY2017,Weekday,1,13,,,,,,,,,,,,
826,CENTRE ST @ GLENHAVEN RD,FY2017,Weekday,2,16,,,,,,,,,,,,
827,CENTRE ST @ NORTHDALE RD,FY2017,Weekday,1,18,,,,,,,,,,,,
828,CENTRE ST @ FAIRLANE RD,FY2017,Weekday, -   ,12,,,,,,,,,,,,
829,2519 CENTRE ST,FY2017,Weekday, -   ,1,,,,,,,,,,,,
830,STIMSON ST @ CENTRE ST,FY2017,Weekday,1,21,,,,,,,,,,,,
831,80 STIMSON ST,FY2017,Weekday,0,5,,,,,,,,,,,,
832,STIMSON ST @ WASHINGTON ST,FY2017,Weekday,3,35,,,,,,,,,,,,
833,BAKER ST @ LASELL ST,FY2017,Weekday,5,2,,,,,,,,,,,,
834,LASELL ST @ TEMPLE ST,FY2017,Weekday,4,2,,,,,,,,,,,,
835,LASELL ST @ PERHAM ST,FY2017,Weekday,8,2,,,,,,,,,,,,
836,83 LASELL ST OPP ATLANTIS ST,FY2017,Weekday,6,2,,,,,,,,,,,,
837,LASELL ST @ LAGRANGE ST,FY2017,Weekday,5,1,,,,,,,,,,,,
838,LAGRANGE ST @ VERMONT ST,FY2017,Weekday,17,0,,,,,,,,,,,,
839,LAGRANGE ST @ BURARD ST,FY2017,Weekday,6,0,,,,,,,,,,,,
840,LAGRANGE ST @ PENDER ST,FY2017,Weekday,11, -   ,,,,,,,,,,,,
841,LAGRANGE ST @ VIRGIL RD,FY2017,Weekday,2, -   ,,,,,,,,,,,,
842,LAGRANGE ST @ WESTMOUNT AVE,FY2017,Weekday,2,0,,,,,,,,,,,,
843,LAGRANGE ST @ DENT ST,FY2017,Weekday,4,0,,,,,,,,,,,,
844,LAGRANGE ST @ CENTRE ST,FY2017,Weekday,1,9,,,,,,,,,,,,
845,LAGRANGE ST OPP DENT ST,FY2017,Weekday,0,4,,,,,,,,,,,,
846,LAGRANGE ST @ WESTMOUNT AVE,FY2017,Weekday,1,4,,,,,,,,,,,,
847,LAGRANGE ST OPP VIRGIL ST,FY2017,Weekday,1,2,,,,,,,,,,,,
848,LAGRANGE ST OPP PENDER ST,FY2017,Weekday,1,12,,,,,,,,,,,,
849,LAGRANGE ST OPP BURARD ST,FY2017,Weekday, -   ,5,,,,,,,,,,,,
850,LAGRANGE ST @ VERMONT ST,FY2017,Weekday,1,20,,,,,,,,,,,,
851,VERMONT ST @ CARROLL ST,FY2017,Weekday, -   ,9,,,,,,,,,,,,
852,VERMONT ST @ TEMPLE ST,FY2017,Weekday,4,15,,,,,,,,,,,,
853,VERMONT ST @ BAKER ST,FY2017,Weekday,46,53,,,,,,,,,,,,
854,MASSACHUSETTS AVE @ HARRISON,FY2017,Weekday,317,"1,063",,,,,,,,,,,,
855,MASSACHUSETTS AVE @ ALBANY ST,FY2017,Weekday,274,69,,,,,,,,,,,,
856,MASSACHUSETTS AVE @ ALBANY ST,FY2017,Weekday,234,376,,,,,,,,,,,,
875,FOREST HILLS STATION LOWER BU,FY2017,Weekday,"8,757","9,402",,,,,,,,,,,,
879,L ST @ BROADWAY,FY2017,Weekday,33,593,,,,,,,,,,,,
880,L ST @ E 2ND ST,FY2017,Weekday,22,88,,,,,,,,,,,,
882,DORCHESTER AVE @ RICHMOND ST,FY2017,Weekday,40,8,,,,,,,,,,,,
883,DORCHESTER AVE @ RICHMOND ST,FY2017,Weekday,12,71,,,,,,,,,,,,
884,SUMMER ST @ E 1ST ST,FY2017,Weekday,212,13,,,,,,,,,,,,
885,SUMMER ST @ E 1ST ST,FY2017,Weekday,20,162,,,,,,,,,,,,
886,L ST @ BROADWAY,FY2017,Weekday,533,41,,,,,,,,,,,,
888,SUMMER ST @ MELCHER ST,FY2017,Weekday,101,56,,,,,,,,,,,,
