Stop #,Stop Name,Year,Day Type,Boardings,Alightings
3116,HARVARD ST @ ELLIOT AVE,FY2018, Sunday , -   , -   
3117,HARVARD ST @ HOLBROOK RD.,FY2018, Sunday , -   , -   
3118,W SQUANTUM ST @ HARVARD ST,FY2018, Sunday , -   , -   
3119,W SQUANTUM ST @ BOWDOIN ST,FY2018, Sunday , -   , -   
3121,W SQUANTUM ST OPP HARRIET AVE,FY2018, Sunday , -   , -   
3122,W SQUANTUN ST OPP DIVISION ST,FY2018, Sunday , -   , -   
3123,W SQUANTUM @ SMALL ST,FY2018, Sunday , -   , -   
3124,W SQUANTUM ST @ FARRINGTON ST,FY2018, Sunday , -   , -   
3125,N QUINCY STATION @ RED LINE,FY2018, Sunday ,52,45
3126,E SQUANTUM ST @ HANCOCK ST,FY2018, Sunday ,4,0
3128,E SQUANTUM ST @ NEWBURY AVE,FY2018, Sunday , -   ,1
3129,E SQUANTUM ST @ FAXON RD.,FY2018, Sunday , -   ,3
3131,E SQUANTUM ST @ APPLETON ST,FY2018, Sunday , -   ,6
3133,E SQUANTUM ST @ ATLANTIC ST,FY2018, Sunday , -   ,9
3134,E SQUANTUM ST @ OCEAN ST,FY2018, Sunday , -   , -   
3135,E SQUANTUM ST OPP DITMAR ST,FY2018, Sunday , -   ,1
3136,E SQUANTUM ST @ HUMMOCK RD,FY2018, Sunday , -   ,5
3137,E SQUANTUM ST OPP BEECHWOOD O,FY2018, Sunday , -   ,0
3139,E SQUANTUM ST OPP VICTORY RD,FY2018, Sunday ,0,1
3140,E SQUANTUM ST @ DEERFIELD ST,FY2018, Sunday ,1,0
3141,E SQUANTUM ST @ ESSEX ST,FY2018, Sunday , -   , -   
3143,HUCKINS AVE @ E SQUANTUM ST,FY2018, Sunday ,1, -   
3144,HUCKINS AVE @ STANDISH RD,FY2018, Sunday , -   , -   
3145,HUCKINS AVE @ BELLEVUE RD,FY2018, Sunday ,1, -   
3146,BELLEVUE RD @ GLADSTONE RD,FY2018, Sunday ,1, -   
3147,BELLEVUE RD @ WEGDEWOOD ST,FY2018, Sunday ,1, -   
3148,BELLEVUE RD @ STANDISH RD,FY2018, Sunday , -   , -   
3149,BELLEVUE RD @ DORCHESTER ST,FY2018, Sunday , -   ,1
3150,DORCHESTER ST OPP PRATT RD,FY2018, Sunday , -   , -   
3151,DORCHESTER ST @ E SQUANTUM ST,FY2018, Sunday ,2, -   
3152,E SQUANTUM ST OPP ESSEX ST,FY2018, Sunday ,4, -   
3153,E SQUANTUM ST OPP HEATH ST,FY2018, Sunday , -   , -   
3154,E SQUANTUM ST @ VICTORY RD,FY2018, Sunday ,2,1
3155,E SQUANTUM @ BEECHWOOD ON THE,FY2018, Sunday ,4,1
3157,E SQUANTUM ST OPP HUMMOCK RD,FY2018, Sunday ,2, -   
3158,E SQUANTUM @ DITMAR ST,FY2018, Sunday , -   , -   
3159,E SQUANTUM ST @ WINDSOR RD,FY2018, Sunday ,5, -   
3160,E SQUANTUN ST @ ATLANTIC ST,FY2018, Sunday ,4, -   
3162,E SQUANTUM ST @ HOLYOKE ST,FY2018, Sunday ,5, -   
3164,E SQUANTUM ST @ FAXON RD,FY2018, Sunday ,1, -   
3165,E SQUANTUM ST @ NEWBURY AVE,FY2018, Sunday ,3, -   
3167,E SQUANTUM ST @ HANCOCK ST,FY2018, Sunday , -   ,1
3168,W SQUANTUN ST @ FARRINGTON ST,FY2018, Sunday , -   , -   
3170,W SQUANTUM ST @ DIVISION ST,FY2018, Sunday , -   , -   
3172,W SQUANTUM ST @ MONTCLAIR AVE,FY2018, Sunday , -   , -   
3174,W SQUANTUM ST @ EVANS ST,FY2018, Sunday , -   , -   
3175,HARVARD ST @ HOLBROOK RD,FY2018, Sunday , -   , -   
3176,DORCHESTER AVE @ HECLA ST,FY2018, Sunday , -   , -   
3177,HARVARD ST @ HAMILTON AVE,FY2018, Sunday , -   , -   
3178,HARVARD ST @ WILSON AVE,FY2018, Sunday , -   , -   
3179,WILSON AVE @ BOWDOIN ST,FY2018, Sunday , -   , -   
3181,WILSON AVE @ MASCOMA ST,FY2018, Sunday , -   , -   
3182,WILSON AVE @ HIGHLAND AVE,FY2018, Sunday , -   , -   
3184,HIGHLAND AVE @ HOBART ST,FY2018, Sunday , -   , -   
3185,HIGHLAND AVE @ N CENTRAL AVE,FY2018, Sunday , -   , -   
3186,HIGHLAND AVE @ ELMWOOD AVE,FY2018, Sunday , -   , -   
3191,NEWPORT AVE @ BEALE ST,FY2018, Sunday , -   , -   
3192,NEWPORT AVE @ NEWPORT TERR,FY2018, Sunday , -   , -   
3193,NEWPORT AVE @ LINCOLN AVE,FY2018, Sunday , -   , -   
3194,NEWPORT AVE @ WARREN AVE,FY2018, Sunday , -   , -   
3195,NEWPORT AVE @ OAKLAND AVE,FY2018, Sunday , -   , -   
3196,NEWPORT AVE @ GEORGE RD,FY2018, Sunday , -   , -   
3197,NEWPORT AVE @ LILLIAN RD,FY2018, Sunday , -   , -   
3198,NEWPORT AVE @ FURNACE BROOK P,FY2018, Sunday , -   , -   
3199,ADAMS ST OPP ALLEYNE ST,FY2018, Sunday , -   , -   
3201,ELM AVE @ BRIGGS ST,FY2018, Sunday ,2,4
3202,ELM AVE @ GREENE ST,FY2018, Sunday , -   , -   
3203,ELM AVE @ MARLBORO ST,FY2018, Sunday , -   ,0
3204,ELM AVE @ WILLOW ST,FY2018, Sunday ,0,1
3205,ELM AVE @ STAUNTON ST,FY2018, Sunday , -   , -   
3206,W ELM AVE @ GOULD ST,FY2018, Sunday , -   ,0
3207,W ELM AVE OPP MASON ST,FY2018, Sunday ,1,1
3208,W ELM AVE @ FRANKLIN AVE,FY2018, Sunday , -   , -   
3209,W ELM AVE @ BILLINGS RD,FY2018, Sunday ,1,0
3210,BILLINGS RD @ BEACH ST,FY2018, Sunday , -   , -   
3211,BILLINGS RD @ VASSAL ST,FY2018, Sunday , -   , -   
3212,BILLINGS RD @ APTHORP ST,FY2018, Sunday , -   ,0
3213,BILLINGS RD @ FRENCH ST,FY2018, Sunday ,0,0
3214,BILLINGS RD @ FAXON RD,FY2018, Sunday ,1, -   
3215,BILLINGS RD OPP TYLER ST,FY2018, Sunday , -   , -   
3216,BILLINGS RD @ FELTON ST,FY2018, Sunday , -   , -   
3218,HOLMES ST OPP MOSCOW ST,FY2018, Sunday , -   , -   
3219,HOLMES ST @ BILLINGS RD,FY2018, Sunday ,0,2
3221,BILLINGS RD @ LUNT ST,FY2018, Sunday , -   , -   
3222,BILLINGS RD @ TYLER ST,FY2018, Sunday , -   , -   
3223,BILLINGS RD @ FREEMAN ST,FY2018, Sunday ,2,0
3224,BILLINGS RD @ ROYAL ST,FY2018, Sunday , -   , -   
3225,BILLINGS RD @ CALUMET ST,FY2018, Sunday , -   ,0
3226,BILLINGS RD @ VASSAL ST,FY2018, Sunday , -   , -   
3227,BILLINGS RD @ BEACH ST,FY2018, Sunday , -   ,0
3228,BILLINGS RD @ W ELM AVE,FY2018, Sunday ,1, -   
3229,W ELM AVE OPP FRANKLIN AVE,FY2018, Sunday , -   , -   
3230,W ELM AVE @ MASON ST,FY2018, Sunday ,4,1
3231,W ELM AVE @ GOULD ST,FY2018, Sunday ,1, -   
3232,W ELM AVE @ STAUNTON ST,FY2018, Sunday , -   , -   
3233,ELM AVE @ WILLOW ST,FY2018, Sunday , -   ,2
3234,ELM AVE @ MARLBORO ST,FY2018, Sunday , -   , -   
3235,ELM AVE OPP GREENE ST,FY2018, Sunday ,1, -   
3236,ELM AVE @ HANCOCK ST,FY2018, Sunday , -   ,3
3237,CODDINGTON ST @ WASHINGTON ST,FY2018, Sunday ,19,1
3239,CODDINGTON ST @ QUINCY YMCA,FY2018, Sunday ,9,5
3240,55 SEA ST,FY2018, Sunday ,1,5
3241,SEA ST OPP OVERLOOK RD,FY2018, Sunday ,3,13
3242,SEA ST OPP SAMOSET AVE,FY2018, Sunday , -   ,2
3243,227 SEA ST,FY2018, Sunday ,1,1
3244,SEA ST @ BARBOUR TERR,FY2018, Sunday , -   ,5
3245,405 SEA ST,FY2018, Sunday ,1,6
3246,455 SEA ST,FY2018, Sunday ,0,5
3247,SEA ST @ BRAINTREE AVE,FY2018, Sunday ,2,11
3248,SEA ST @ PALMER ST,FY2018, Sunday , -   , -   
3249,565 SEA ST,FY2018, Sunday ,1, -   
3250,SEA ST @ LEE ST,FY2018, Sunday , -   ,12
3251,OPP 700 SEA ST,FY2018, Sunday , -   , -   
3252,749 SEA ST,FY2018, Sunday , -   ,3
3253,SEA ST @ BABCOCK ST,FY2018, Sunday , -   , -   
3254,SEA ST OPP MANET AVE,FY2018, Sunday ,1,7
3255,SEA ST OPP NEWTON ST,FY2018, Sunday ,1,8
3256,SEA ST OPP MALVERN ST,FY2018, Sunday , -   ,2
3257,SEA ST @ ROCKLAND ST,FY2018, Sunday , -   ,18
3258,SEA ST @ DARROW ST,FY2018, Sunday , -   ,1
3259,SEA ST @ MANET AVE,FY2018, Sunday , -   ,23
3260,SEA ST @ WALL ST,FY2018, Sunday ,3,16
3261,SEA ST @ BELL ST,FY2018, Sunday ,4,5
3262,SEA ST @ THOMAS ST,FY2018, Sunday ,1,4
3264,SEA ST @ QUINCY YACHT CLUB,FY2018, Sunday ,38,26
3266,SEA ST @ BAY VIEW AVE,FY2018, Sunday ,12, -   
3267,SEA ST @ WINTHROP ST,FY2018, Sunday ,4, -   
3268,SEA ST OPP MACY ST,FY2018, Sunday ,29, -   
3269,SEA ST @ MANET AVE,FY2018, Sunday ,12,0
3270,SEA ST OPP DARROW ST,FY2018, Sunday ,7,1
3271,SEA ST @ WINTHROP ST,FY2018, Sunday ,11,0
3272,SEA ST @ MALVERN ST,FY2018, Sunday ,11, -   
3273,SEA ST @ NEWTON ST,FY2018, Sunday ,8, -   
3274,SEA ST @ MANET AVE,FY2018, Sunday ,7, -   
3276,SEA ST OPP PETERSON RD,FY2018, Sunday ,5, -   
3277,700 SEA ST,FY2018, Sunday , -   , -   
3278,SEA ST @ POST ISLAND RD,FY2018, Sunday ,9, -   
3279,576 SEA ST,FY2018, Sunday ,2, -   
3280,SEA ST @ GANNETT RD,FY2018, Sunday ,29,2
3281,SEA ST @ ALBATROSS RD,FY2018, Sunday ,12,2
3283,410 SEA ST,FY2018, Sunday ,29, -   
3284,SEA ST @ ALGONQUIN RD,FY2018, Sunday , -   ,0
3286,SEA ST @ SAMOSET AVE,FY2018, Sunday ,22,3
3287,SEA ST @ OVERLOOK RD,FY2018, Sunday ,8,1
3288,SEA ST @ CEMETERY,FY2018, Sunday ,2,2
3289,CODDINGTON ST @ SOUTHERN ARTE,FY2018, Sunday ,14,28
3290,CODDINGTON ST @ QUINCY HIGH S,FY2018, Sunday ,7,10
3292,PALMER ST @ SEA ST,FY2018, Sunday ,3,10
3295,PALMER ST @ OAKWOOD RD,FY2018, Sunday ,2,14
3297,PALMER ST @ CHESLEY RD,FY2018, Sunday ,1,6
3298,PALMER ST @ FORBUSH AVE,FY2018, Sunday ,1,1
3299,PALMER ST OPP BROCKTON AVE,FY2018, Sunday ,2,4
3300,PALMER ST OPP ROACH ST,FY2018, Sunday ,1,9
3301,PALMER ST OPP BOWES AVE,FY2018, Sunday ,0,2
3302,333 PALMER ST,FY2018, Sunday ,1,17
3303,375 PALMER ST,FY2018, Sunday ,47,79
3304,PALMER ST @ TAFFRAIL RD,FY2018, Sunday ,15,38
3305,26 TAFFRAIL RD,FY2018, Sunday ,20,22
3306,TAFFRAIL RD @ BICKNELL ST,FY2018, Sunday ,10,27
3307,BICKNELL ST @ O'BRIEN TOWERS,FY2018, Sunday ,6,20
3308,O'BRIEN TOWERS,FY2018, Sunday ,68,104
3309,O'BRIEN TOWERS DRIVEWAY @ BIC,FY2018, Sunday ,2, -   
3310,BICKNELL ST @ BINNACLE LANE,FY2018, Sunday ,8, -   
3311,BICKNELL ST @ YARDARM LN,FY2018, Sunday ,15,6
3312,PALMER ST @ SHED ST,FY2018, Sunday ,19,9
3313,PALMER ST @ SNUG HARBOR COMMU,FY2018, Sunday ,6, -   
3314,PALMER ST @ BOWES AVE,FY2018, Sunday , -   , -   
3315,PALMER ST @ ROACH ST,FY2018, Sunday ,3,6
3316,PALMER ST @ BROCKTON AVE,FY2018, Sunday ,2,11
3317,PALMER ST @ EMPIRE ST,FY2018, Sunday ,4,0
3318,PALMER ST @ ROANOKE ST,FY2018, Sunday ,0,0
3320,PALMER ST OPP OAKWOOD RD,FY2018, Sunday , -   , -   
3321,PALMER ST OPP WILGUS RD,FY2018, Sunday ,1, -   
3322,PALMER ST OPP UTICA ST,FY2018, Sunday , -   , -   
3323,PALMER ST @ SEA ST,FY2018, Sunday ,5,2
3326,1445 HANCOCK ST,FY2018, Sunday ,63,7
3327,HANCOCK ST @ HANCOCK COURT,FY2018, Sunday ,50,34
3328,SCHOOL ST OPP GAY ST,FY2018, Sunday ,13,11
3330,FRANKLIN ST @ WATER ST,FY2018, Sunday ,22,12
3331,WATER ST @ PLEASANT ST,FY2018, Sunday ,2, -   
3332,WATER ST @ LINCOLN HANCOCK CO,FY2018, Sunday ,3,6
3333,WATER ST @ QUINCY ST,FY2018, Sunday ,3,5
3335,WATER ST @ GORDON TER,FY2018, Sunday ,3,5
3336,COPELAND ST @ GRANITE ST,FY2018, Sunday ,8,6
3337,35 COPELAND ST,FY2018, Sunday ,1,5
3338,COPELAND ST @ BUCKLEY ST,FY2018, Sunday ,4,15
3339,165 COPELAND ST,FY2018, Sunday ,9,8
3341,COPELAND ST @ FURNACE BROOK P,FY2018, Sunday ,4,4
3342,COPELAND ST @ CROSS ST,FY2018, Sunday , -   , -   
3343,COPELAND ST OPP FURNACE AVE,FY2018, Sunday ,3,2
3344,COPELAND ST @ BADGERS LN,FY2018, Sunday ,5,3
3345,WILLARD ST @ COPELAND ST,FY2018, Sunday ,4,4
3347,WILLARD ST OPP CALIFORNIA AVE,FY2018, Sunday ,4,4
3348,WILLARD ST @ ROGERS ST,FY2018, Sunday ,4,7
3349,WILLARD ST @ ROBERTSON ST,FY2018, Sunday ,10,9
3350,ROBERTSON ST @ QUARRY ST,FY2018, Sunday ,1,2
3351,ROBERTSON ST @ CONNELL ST,FY2018, Sunday ,1,2
3352,ROBERTSON ST OPP ELLIS ST,FY2018, Sunday , -   , -   
3353,ROBERTSON ST @ KIMBALL ST,FY2018, Sunday , -   ,1
3354,ROBERTSON ST @ ADAMS ST,FY2018, Sunday ,5,11
3355,ADAMS ST @ BEALE ST,FY2018, Sunday ,1,1
3356,ADAMS ST @ WASHINGTON ST,FY2018, Sunday ,3,3
3358,ADAMS ST @ GRANITE PL,FY2018, Sunday ,1, -   
3359,ADAMS ST @ CHURCH ST,FY2018, Sunday ,5,8
3360,GRANITE AVE @ BASSETT ST,FY2018, Sunday ,8,5
3361,GRANITE AVE @ WOOD ST,FY2018, Sunday ,1, -   
3362,GRANITE AVE @ EMERSON RD,FY2018, Sunday ,1, -   
3363,GRANITE AVE @ SQUANTUM ST,FY2018, Sunday ,1,0
3364,OPP 197 GRANITE AVE,FY2018, Sunday , -   , -   
3365,GRANITE AVE @ HOPE AVE,FY2018, Sunday , -   , -   
3366,GRANITE AVE @ THISTLE AVE,FY2018, Sunday , -   , -   
3367,GRANITE AVE @ COURTLAND CIRCL,FY2018, Sunday , -   ,1
3368,GRANITE AVE @ HILLTOP ST,FY2018, Sunday , -   ,1
3369,GRANITE AVE @ MILTON ST,FY2018, Sunday , -   , -   
3370,GALLIVAN BLVD @ KENMERE RD,FY2018, Sunday ,1,3
3371,GALLIVAN BLVD @ FREDERIKA ST,FY2018, Sunday ,1, -   
3372,GALLIVAN BLVD @ CARRUTH ST,FY2018, Sunday , -   , -   
3373,GALLIVAN BLVD @ HURON CIRCLE,FY2018, Sunday , -   , -   
3375,GALLIVAN BLVD @ HUTCHINSON ST,FY2018, Sunday ,1,1
3376,GALLIVAN BLVD OPP HURON CIRCL,FY2018, Sunday , -   , -   
3377,GALLIVAN BLVD @ ADAMS ST,FY2018, Sunday , -   ,1
3378,GRANITE AVE @ GALLIVAN BLVD,FY2018, Sunday ,4,4
3379,GRANITE AVE @ MILTON ST,FY2018, Sunday , -   ,1
3380,GRANITE AVE OPP HILLTOP ST,FY2018, Sunday ,2,0
3381,GRANITE AVE OPP COURTLAND CIR,FY2018, Sunday , -   , -   
3382,GRANITE AVE OPP THISTLE AVE,FY2018, Sunday ,1, -   
3384,GRANITE AVE OPP HOPE AVE,FY2018, Sunday ,0, -   
3385,197 GRANITE AVE,FY2018, Sunday , -   , -   
3386,GRANITE AVE @ SQUANTUM ST,FY2018, Sunday , -   , -   
3387,GRANITE AVE OPP EMERSON RD,FY2018, Sunday , -   , -   
3388,GRANITE AVE OPP WOOD ST,FY2018, Sunday , -   ,1
3389,ADAMS ST @ HOLLIS ST,FY2018, Sunday ,1,5
3391,ADAMS ST @ MECHANIC ST,FY2018, Sunday ,9,2
3392,ADAMS ST @ FOSTER LN,FY2018, Sunday ,1,1
3393,ADAMS ST @ PILGRIM RD,FY2018, Sunday , -   ,1
3394,ADAMS ST @ STEDMAN ST,FY2018, Sunday ,2,1
3395,ROBERTSON ST @ ADAMS ST,FY2018, Sunday ,6,10
3396,ROBERTSON ST OPP KIMBALL ST,FY2018, Sunday , -   , -   
3397,77 ROBERTSON ST,FY2018, Sunday , -   , -   
3398,ROBERTSON ST @ BALLOU ST,FY2018, Sunday , -   ,1
3399,ROBERTSON ST @ QUARRY ST,FY2018, Sunday ,4,0
3400,WILLARD ST @ ROBERTSON ST,FY2018, Sunday ,2,8
3401,WILLARD ST OPP ROGERS ST,FY2018, Sunday ,2,0
3402,WILLARD ST @ CALIFORNIA AVE,FY2018, Sunday ,8,1
3403,307 WILLARD ST,FY2018, Sunday ,5,3
3404,COPELAND ST OPP BADGERS LN,FY2018, Sunday ,2,5
3405,COPELAND ST @ FURNACE AVE,FY2018, Sunday ,3,0
3406,COPELAND ST @ CROSS ST,FY2018, Sunday ,6,1
3407,COPELAND ST @ FURNACE BROOK P,FY2018, Sunday ,1,2
3408,COPELAND ST @ CENTRE ST,FY2018, Sunday ,11,4
3410,COPELAND ST OPP BUCKLEY ST,FY2018, Sunday ,8,2
3411,38 COPELAND ST,FY2018, Sunday ,12,2
3412,COPELAND ST @ GRANITE ST,FY2018, Sunday ,25,5
3413,WATER ST @ ROBERTS ST,FY2018, Sunday ,4,3
3415,315 WATER ST,FY2018, Sunday ,5,0
3416,WATER ST @ QUINCY ST,FY2018, Sunday ,5,3
3417,WATER ST @ LIBERTY ST,FY2018, Sunday ,1,2
3418,FRANKLIN ST @ WATER ST,FY2018, Sunday ,7,16
3420,SCHOOL ST @ PHIPPS ST,FY2018, Sunday ,11,25
3421,HANCOCK ST @ ELM ST,FY2018, Sunday , -   , -   
3422,HANCOCK ST @ WALTER J HANNON,FY2018, Sunday ,10,54
3423,HANCOCK ST @ COTTAGE AVE,FY2018, Sunday ,5,38
3425,CODDINGTON ST @ SOUTHERN ARTE,FY2018, Sunday ,43,14
3426,MCGRATH HWY @ BRACKETT ST,FY2018, Sunday , -   , -   
3455,BEALE ST @ FARRINGTON ST,FY2018, Sunday , -   , -   
3458,BEALE ST @ N CENTRAL AVE,FY2018, Sunday , -   , -   
3460,BEALE ST @ PINE ST,FY2018, Sunday , -   , -   
3461,385 BEALE ST OPP SUMMIT AVE,FY2018, Sunday , -   , -   
3462,BEALE ST @ ROCKWELL AVE,FY2018, Sunday , -   , -   
3463,ADAMS ST OPP BROOK RD,FY2018, Sunday , -   , -   
3464,ADAMS ST @ LIBBY RD,FY2018, Sunday , -   , -   
3465,ADAMS ST @ SQUANTUM ST,FY2018, Sunday , -   , -   
3466,ADAMS ST @ CARY AVE,FY2018, Sunday , -   , -   
3467,352 ADAMS ST,FY2018, Sunday , -   , -   
3468,320 ADAMS ST,FY2018, Sunday , -   , -   
3469,ADAMS ST @ FONTBONNE ACADEMY,FY2018, Sunday , -   , -   
3470,ADAMS ST @ FORBES RD,FY2018, Sunday , -   , -   
3471,224 ADAMS ST OPP CHURCHILLS L,FY2018, Sunday , -   , -   
3472,OPP 191 ADAMS ST,FY2018, Sunday , -   , -   
3473,ADAMS ST OPP CANTON AVE,FY2018, Sunday , -   , -   
3474,ADAMS ST @ ELIOT ST,FY2018, Sunday , -   , -   
3476,BEALE ST @ ARLINGTON ST,FY2018, Sunday , -   , -   
3477,ADAMS ST @ ELIOT ST,FY2018, Sunday , -   , -   
3478,ADAMS ST @ CANTON AVE,FY2018, Sunday , -   , -   
3479,191 ADAMS ST,FY2018, Sunday , -   , -   
3480,ADAMS ST @ CHURCHILLS LN,FY2018, Sunday , -   , -   
3481,ADAMS ST @ DUDLEY LANE,FY2018, Sunday , -   , -   
3482,ADAMS ST @ FONTBONNE ACADEMY,FY2018, Sunday , -   , -   
3483,321 ADAMS ST,FY2018, Sunday , -   , -   
3484,349 ADAMS ST,FY2018, Sunday , -   , -   
3485,ADAMS ST @ CENTRE ST,FY2018, Sunday , -   , -   
3486,ADAMS ST @ ROWE ST,FY2018, Sunday , -   , -   
3487,ADAMS ST @ GOVERNORS RD,FY2018, Sunday , -   , -   
3488,ADAMS ST @ BABCOCK ST,FY2018, Sunday , -   , -   
3489,BEALE ST @ FORBES HILL RD,FY2018, Sunday , -   , -   
3490,BEALE ST @ SUMMIT AVE,FY2018, Sunday , -   , -   
3491,BEALE ST @ PINE ST,FY2018, Sunday , -   , -   
3493,BEALE ST @ S CENTRAL AVE,FY2018, Sunday , -   , -   
3495,BEALE ST OPP SAFFORD ST,FY2018, Sunday , -   , -   
3513,BOSTON AVE @ HIGH ST,FY2018, Sunday ,12,3
3515,WASHINGTON ST @ FOSTER ST,FY2018, Sunday ,21,1
3516,WASHINGTON ST @ MCGRATH HWY,FY2018, Sunday ,11,2
3517,WASHINGTON ST @ ELM ST,FY2018, Sunday ,10,9
3518,WASHINGTON ST @ EDWARDS ST,FY2018, Sunday , -   ,1
3520,WASHINGTON ST @ FOWLER ST,FY2018, Sunday ,19,6
3521,WASHINGTON ST @ LOWE ST,FY2018, Sunday ,4,17
3522,WASHINGTON ST @ GLENWOOD WAY,FY2018, Sunday ,7,14
3523,WASHINGTON ST @ MASSACHUSETTS,FY2018, Sunday ,2,13
3524,WASHINGTON ST @ ARNOLD ST,FY2018, Sunday ,2,23
3525,WASHINGTON ST @ RING AVE,FY2018, Sunday ,4,13
3526,WASHINGTON ST @ BEACON ST,FY2018, Sunday ,7,33
3527,WASHINGTON ST @ BROADWAY,FY2018, Sunday ,11,15
3528,WASHINGTON ST @ CHUBBUCK ST,FY2018, Sunday ,8,52
3529,WASHINGTON ST @ CLEVERLY CT,FY2018, Sunday ,4,22
3530,WASHINGTON ST @ SOUTH ST,FY2018, Sunday , -   ,2
3531,BRIDGE ST @ MONATIQUOT ST,FY2018, Sunday , -   ,0
3532,BRIDGE ST @ BLUFF RD,FY2018, Sunday ,1,2
3533,BRIDGE ST @ EVANS ST,FY2018, Sunday ,2,6
3534,BRIDGE ST @ SHERWOOD RD,FY2018, Sunday , -   ,5
3535,BRIDGE ST OPP BIRCHBROW AVE,FY2018, Sunday , -   ,8
3536,BRIDGE ST @ PRINCETON AVE,FY2018, Sunday ,4,4
3537,309 BRIDGE ST,FY2018, Sunday , -   ,1
3538,BRIDGE ST @ FAIRLAWN AVE,FY2018, Sunday ,1,3
3539,BRIDGE ST @ STANDISH ST,FY2018, Sunday ,1,16
3541,BRIDGE ST OPP BLACKSTONE RD,FY2018, Sunday ,1,2
3542,BRIDGE ST @ NORTH ST,FY2018, Sunday , -   ,9
3543,BRIDGE ST OPP LOVELL ST,FY2018, Sunday ,4,7
3544,BRIDGE ST @ GREEN ST,FY2018, Sunday ,1,4
3545,BRIDGE ST @ RIVERWAY PLAZA,FY2018, Sunday ,3,12
3547,LINCOLN ST @ BEAL ST,FY2018, Sunday , -   ,2
3548,LINCOLN ST @ LINCOLN PLAZA,FY2018, Sunday ,9,17
3549,LINCOLN ST @ SGT WILLIAM TERR,FY2018, Sunday ,2,30
3550,322 LINCOLN ST,FY2018, Sunday , -   ,1
3551,LINCOLN ST OPP USS AMESBURY D,FY2018, Sunday , -   ,1
3553,LINCOLN ST @ FOTTLER RD,FY2018, Sunday ,1,2
3555,LINCOLN ST @ THAXTER ST,FY2018, Sunday , -   ,5
3556,DOWNER AVE @ BROAD COVE RD,FY2018, Sunday ,0,2
3558,DOWNER AVE OPP PLANTERS FIELD,FY2018, Sunday , -   ,2
3559,DOWNER AVE @ GOVERNOR LONG RD,FY2018, Sunday , -   , -   
3560,DOWNER AVE @ OTIS ST,FY2018, Sunday , -   , -   
3561,OTIS ST @ GOVERNOR LONG RD,FY2018, Sunday , -   , -   
3562,154 OTIS ST,FY2018, Sunday , -   ,1
3564,OTIS ST @ BURDITT AVE,FY2018, Sunday , -   , -   
3565,OTIS ST @ SHIP ST,FY2018, Sunday , -   , -   
3566,NORTH ST @ OTIS ST,FY2018, Sunday ,3,36
3567,NORTH ST OPP STATION ST,FY2018, Sunday , -   ,11
3569,NORTH ST @ SOUTH ST,FY2018, Sunday , -   , -   
3571,MAIN ST @ ELM ST,FY2018, Sunday , -   , -   
3572,MAIN ST OPP CLARK RD,FY2018, Sunday , -   , -   
3573,MAIN ST @ PLAYGROUND,FY2018, Sunday , -   , -   
3574,MAIN ST @ FIREHOUSE,FY2018, Sunday , -   , -   
3575,CENTRAL ST @ MAIN ST,FY2018, Sunday , -   , -   
3576,CENTRAL ST @ CENTRAL JR HS,FY2018, Sunday , -   , -   
3577,CENTRAL ST @ GARRISON RD,FY2018, Sunday , -   , -   
3578,CENTRAL ST @ WESTON RD,FY2018, Sunday , -   , -   
3579,CENTRAL ST @ ELM ST,FY2018, Sunday , -   , -   
3580,CENTRAL ST @ SOUTH ST,FY2018, Sunday , -   , -   
3582,STATION ST HINGHAM DEPOT,FY2018, Sunday ,61,12
3590,OTIS ST OPP SHIP ST,FY2018, Sunday ,2,2
3591,OTIS ST OPP BURDITT AVE,FY2018, Sunday ,0, -   
3593,OPP 154 OTIS ST,FY2018, Sunday , -   , -   
3594,OTIS ST OPP GOVERNOR LONG RD,FY2018, Sunday ,1, -   
3595,OTIS ST @ DOWNER AVE,FY2018, Sunday , -   , -   
3596,DOWNER AVE @ GROVE AVE,FY2018, Sunday ,1, -   
3597,DOWNER AVE @ PLANTERS FIELD L,FY2018, Sunday , -   , -   
3598,DOWNER AVE @ CONDITO RD,FY2018, Sunday ,3, -   
3599,DOWNER AVE @ LINCOLN ST,FY2018, Sunday ,6, -   
3600,LINCOLN ST OPP BULOW RD,FY2018, Sunday ,1, -   
3602,LINCOLN ST @ BRADLEY WOODS DR,FY2018, Sunday , -   , -   
3603,349 LINCOLN ST,FY2018, Sunday ,26,3
3604,LINCOLN ST @ USS AMESBURY DR,FY2018, Sunday ,1, -   
3605,319 LINCOLN ST,FY2018, Sunday , -   , -   
3607,LINCOLN ST OPP LINCOLN PLAZA,FY2018, Sunday ,22,2
3608,LINCOLN ST OPP BEAL ST,FY2018, Sunday , -   , -   
3610,BRIDGE ST OPP RIVERWAY PLAZA,FY2018, Sunday ,8, -   
3611,BRIDGE ST @ NECK ST,FY2018, Sunday ,12,2
3612,BRIDGE ST @ LOVELL ST,FY2018, Sunday ,7,4
3613,BRIDGE ST @ NORTH ST,FY2018, Sunday ,1,3
3614,BRIDGE ST @ BLACKSTONE RD,FY2018, Sunday ,4, -   
3616,BRIDGE ST @ NEWTON ST,FY2018, Sunday ,21,2
3617,BRIDGE ST @ PRATT AVE,FY2018, Sunday ,0,2
3618,BRIDGE ST @ BAYVIEW ST,FY2018, Sunday ,3,5
3619,BRIDGE ST @ BARTLETT ST,FY2018, Sunday , -   , -   
